Geneid,control_1,control_2,control_3,treated_1,treated_2,treated_3
Kdelr3,2,1,1,3,0,1
Ddx17,330,298,297,310,328,335
Dmc1,0,0,0,0,1,0
ENSMUSG00002075011,0,0,0,0,0,0
Fam227a,1,0,1,2,0,1
Cby1,13,16,17,9,8,16
Tomm22,90,119,88,69,71,97
Josd1,30,52,36,36,40,53
Gm49520,0,0,0,0,0,0
Gtpbp1,45,54,45,46,38,54
Sun2,93,88,111,140,119,127
Gm16575,0,0,0,0,0,0
Gm16576,3,2,2,5,2,2
Dnal4,7,4,4,8,9,4
Nptxr,0,2,0,2,2,2
Npcd,0,0,0,0,0,0
Cbx6,50,61,59,52,65,57
Gm10856,0,0,0,0,0,0
Gm49412,0,0,0,0,0,0
D730005E14Rik,0,0,0,0,0,0
Apobec3,84,93,79,76,61,67
Cbx7,4,3,5,5,2,6
Pdgfb,0,0,0,0,0,0
Mir7213,0,0,0,0,0,0
Gm41361,0,0,0,0,0,0
Rpl3,815,857,753,702,778,797
Snord83b,1,1,1,0,1,0
SNORD83A,0,0,0,0,0,0
Snord43,0,5,1,1,2,1
Gm24204,0,0,0,0,0,0
Syngr1,0,0,0,0,0,0
Tab1,11,12,12,10,10,17
Mgat3,0,0,0,0,0,0
4930588D02Rik,0,0,0,0,0,0
Gm8375,0,0,0,0,0,0
Mief1,40,40,42,46,54,48
ENSMUSG00000115798,0,0,0,0,0,0
Atf4,256,307,263,303,260,281
Rps19bp1,12,11,4,7,11,11
Cacna1i,0,0,0,0,0,0
Gm31369,0,0,0,0,0,0
Enthd1,0,0,0,0,0,0
Gm23220,0,0,0,0,0,0
Gm19141,0,0,0,0,0,0
Grap2,0,0,0,0,0,0
Gm49553,0,0,0,0,0,0
Mir6957,0,0,0,0,0,0
Fam83f,0,0,0,0,0,0
A430088P11Rik,0,0,0,0,0,0
Tnrc6b,120,103,149,139,146,131
Gm49512,0,0,0,0,0,0
Mir5113,0,0,0,0,0,0
Adsl,67,73,58,76,63,69
Gm6612,0,0,0,0,0,1
Sgsm3,8,9,9,9,12,8
Gm31462,0,0,0,0,0,0
Mrtfa,45,42,30,46,36,41
Gm25131,0,0,0,0,0,0
Gm49522,0,0,0,0,0,0
4930483J18Rik,0,0,0,0,0,0
Gm49537,0,0,0,0,0,0
Mchr1,0,0,0,0,0,0
8430426J06Rik,0,0,0,0,0,0
Slc25a17,49,44,46,42,43,51
St13,296,299,317,280,264,245
Xpnpep3,39,37,39,34,31,30
Dnajb7,0,0,0,0,0,0
Gm17025,0,0,0,0,0,0
Rbx1,48,66,46,56,47,64
Gm49406,0,0,0,0,0,0
Gm5218,0,0,0,0,0,0
1110025M09Rik,1,0,2,4,1,1
Ep300,218,212,218,195,234,208
ENSMUSG00002076492,0,0,0,0,0,0
Gm22067,0,0,0,0,0,0
Gm49444,0,0,0,0,0,0
L3mbtl2,43,56,54,42,41,57
Gm18284,0,0,0,0,0,0
Chadl,0,0,0,0,1,0
Rangap1,107,129,106,114,129,122
Zc3h7b,82,80,69,74,74,85
Gm17597,0,0,0,1,1,0
Tef,15,14,14,15,17,17
Gm8444,1,0,0,0,0,0
Tob2,37,59,61,72,61,60
Gm49476,0,0,0,0,0,0
Phf5a,71,55,49,49,41,53
Aco2,168,188,185,181,151,190
Polr3h,9,16,15,13,19,23
Csdc2,0,0,0,0,0,1
Pmm1,20,13,5,9,14,11
Cyp2d67-ps,0,0,0,0,0,0
Gm5805,0,2,0,0,0,1
Ndufb11b,0,0,0,0,0,0
Xrcc6,52,50,83,44,65,53
Desi1,28,34,36,37,34,39
Snu13,63,67,53,59,52,69
Gm49487,0,0,0,0,0,0
Gm49488,0,0,0,0,0,0
Gm49489,0,0,0,0,0,0
4930407I10Rik,0,0,0,0,0,0
Mei1,0,0,0,0,0,0
Ccdc134,15,26,10,22,20,18
Srebf2,118,150,108,148,143,145
Gm49502,0,0,0,0,0,1
Mir33,0,0,0,0,0,0
Shisa8,0,0,0,0,0,0
Tnfrsf13c,0,0,0,0,0,0
Gm49503,0,0,0,0,0,1
Cenpm,5,5,4,8,6,5
1500009C09Rik,0,0,0,0,0,0
Septin3,0,0,0,0,0,0
Wbp2nl,0,0,0,0,0,0
Naga,8,18,14,22,23,11
Pheta2,0,0,0,0,0,0
Smdt1,20,31,33,29,21,32
n-R5s41,0,0,0,0,0,0
Ndufa6,23,20,28,25,26,27
Cyp2d22,0,1,0,0,0,0
Cyp2d11,0,0,0,0,0,0
Mir7684,0,0,0,0,0,0
Cyp2d10,0,0,0,0,0,0
ENSMUSG00002076453,0,0,0,0,0,0
ENSMUSG00002074994,0,0,0,0,0,0
Gm19267,0,0,0,0,0,0
Cyp2d9,0,0,0,0,0,0
Gm46501,0,0,0,0,0,0
Gm49421,0,0,0,0,0,0
Gm49419,0,0,0,0,0,0
ENSMUSG00002076251,0,0,0,0,0,0
Cyp2d32-ps,0,0,0,0,0,0
ENSMUSG00002076338,0,0,0,0,0,0
Gm27825,0,0,0,0,0,0
Tdg-ps,0,0,0,0,0,0
Gm46525,0,0,0,0,0,0
Gm46524,0,0,0,0,0,0
Gm28023,0,0,0,0,0,0
ENSMUSG00002076526,0,0,0,0,0,0
Cyp2d12,0,0,0,0,0,0
ENSMUSG00002076408,0,0,0,0,0,0
Cyp2d33-ps,0,0,0,0,0,0
Gm49429,0,0,0,0,0,0
Cyp2d34-ps,0,0,0,0,0,0
ENSMUSG00002075376,0,0,0,0,0,0
Cyp2d34,0,0,0,0,0,0
Gm49431,0,0,0,0,0,0
Cyp2d13,0,0,0,0,0,0
ENSMUSG00002075413,0,0,0,0,0,0
Cyp2d35-ps,0,0,0,0,0,0
Cyp2d36-ps,0,0,0,0,0,0
Cyp2d37-ps,0,0,0,0,0,0
Cyp2d38-ps,0,0,0,0,0,0
Cyp2d39-ps,0,0,0,0,0,0
Gm49433,0,0,0,0,0,0
Cyp2d40,0,0,0,0,0,0
Cyp2d41-ps,0,0,0,0,0,0
ENSMUSG00002076806,0,0,0,0,0,0
Cyp2d26,0,0,0,0,0,0
Gm49435,0,0,0,1,0,0
Tcf20,69,86,86,93,104,88
Gm20324,0,0,1,0,0,0
Mir3080,0,0,0,0,0,0
Gm29019,0,1,0,0,0,0
Nfam1,110,90,86,96,102,114
Serhl,17,9,11,9,19,13
Gm17206,0,0,0,0,0,0
Rrp7a,53,68,51,58,65,38
Poldip3,87,99,82,123,94,97
Rnu12,0,0,0,0,0,1
Cyb5r3,32,38,38,38,32,54
Gm49463,1,7,1,2,4,2
7530414M10Rik,0,0,0,0,0,0
A4galt,0,0,0,0,0,0
Gm32886,0,0,0,0,0,0
Arfgap3,16,22,15,18,14,18
1700001L05Rik,1,3,4,3,1,2
Pacsin2,73,66,72,83,72,52
Gm5417,0,0,0,1,1,0
Ttll1,2,3,7,7,4,7
ENSMUSG00002075436,0,0,0,0,0,0
Bik,0,0,0,0,0,0
Gm46495,0,0,0,0,0,0
Mcat,6,9,8,12,15,13
Tspo,36,38,47,55,36,63
Ttll12,34,36,32,31,32,48
Scube1,0,0,0,0,0,0
Mpped1,0,0,0,0,0,0
Efcab6,0,0,0,0,0,0
Rpl31-ps22,0,0,0,0,0,0
Sult4a1,0,0,0,0,0,0
Gm46526,0,0,0,0,0,0
Pnpla5,0,0,0,0,0,0
Gm33432,0,0,0,0,0,0
Pnpla3,0,0,0,0,0,0
Mir6392,0,0,0,0,0,0
Gm49513,0,0,0,0,0,0
Gm20369,0,0,0,0,0,0
Samm50,101,110,87,86,84,98
Parvb,0,2,0,0,0,1
Gm22890,0,0,0,0,0,0
Parvg,191,171,177,198,196,240
Gm5214,0,0,0,0,0,0
Shisal1,0,0,0,0,0,0
Rtl6,0,0,0,0,0,0
Gm34095,0,0,0,0,0,0
Prr5,4,3,4,5,6,3
Gm20556,0,0,0,0,0,0
Arhgap8,0,0,0,0,0,0
Phf21b,3,2,1,0,1,3
Gm4217,1,0,0,0,0,0
4930513L16Rik,0,0,0,0,0,0
Gm29666,2,0,1,1,2,1
Nup50,115,131,116,104,114,97
5031439G07Rik,39,44,32,45,45,43
Mir1249,0,0,0,0,0,0
Gm6847,0,0,0,0,0,0
Gm49523,0,0,0,0,0,0
Upk3a,0,0,0,0,0,0
Fam118a,18,11,16,16,17,12
Smc1b,0,0,0,0,0,0
Gm10923,0,0,0,0,0,0
Ribc2,0,0,0,0,0,0
Gm19277,0,0,0,0,0,0
Fbln1,0,0,0,0,0,0
Atxn10,99,111,117,101,98,116
Gm23517,0,0,0,0,0,0
7530416G11Rik,0,0,0,0,0,0
Gm4825,0,0,0,0,0,0
Wnt7b,0,0,0,0,0,0
AU022754,0,0,0,0,0,0
Gm49539,0,0,0,0,0,0
Lncppara,0,0,0,0,0,0
Mirlet7c-2,0,0,0,0,0,0
Mirlet7b,0,0,0,0,0,0
Ppara,0,0,0,0,0,0
Cdpf1,6,9,4,7,10,8
Pkdrej,0,0,0,0,0,0
Ttc38,11,8,3,9,11,17
Gtse1,37,48,30,34,32,41
Gm49548,0,0,0,0,0,0
Trmu,9,6,9,10,6,6
Celsr1,2,0,1,4,0,2
Gramd4,41,38,36,49,34,36
Gm15722,0,0,0,0,0,0
Cerk,134,115,137,122,101,128
Gm15569,0,0,0,0,0,0
Gm22818,0,0,0,0,1,0
Tbc1d22a,23,24,29,22,28,26
A930001M01Rik,0,0,0,0,0,0
Gm49464,0,0,0,0,0,0
Gm49465,0,0,0,0,0,0
4930543I03Rik,0,0,0,0,0,0
Gm49466,0,0,0,0,0,0
Gm49467,0,0,0,0,0,0
Gm49468,0,0,0,0,0,0
ENSMUSG00002076128,0,0,0,0,0,0
Gm49469,0,0,0,0,0,0
Gm49470,0,0,0,0,0,0
A930027H12Rik,0,0,0,0,0,0
Tafa5,0,0,0,0,0,0
Mir6393,0,0,0,0,0,0
Gm49472,0,0,0,0,0,0
Gm35772,0,0,0,0,0,0
4930445N06Rik,0,0,0,0,0,0
B230214G05Rik,0,0,0,0,0,0
Zdhhc25,0,0,0,0,0,0
Brd1,97,90,99,99,84,74
Zbed4,41,43,49,43,49,49
Alg12,6,10,8,11,11,12
Creld2,29,36,32,28,29,32
Gm23144,0,0,0,0,0,0
Pim3,7,12,2,4,7,9
Gm20621,0,0,0,0,0,0
Ttll8,0,0,0,0,0,0
Mlc1,0,0,0,0,0,0
Gm8702,0,0,0,0,0,0
Mov10l1,0,0,0,0,0,0
Gm23737,0,0,0,0,0,0
Panx2,0,0,0,0,0,0
1810021B22Rik,0,0,0,0,0,1
Trabd,39,36,35,43,35,48
Selenoo,8,8,9,8,11,9
Tubgcp6,25,38,24,23,19,43
Hdac10,9,15,7,9,13,12
Mapk12,0,0,0,0,0,0
Mapk11,0,0,0,0,0,0
Plxnb2,27,29,31,23,33,30
Mir7118,0,0,0,0,0,0
Dennd6b,2,3,3,3,3,4
Mir6958,0,0,0,0,0,0
Ppp6r2,6,18,16,7,16,4
Sbf1,54,72,59,59,64,78
Mir6959,0,0,0,0,0,0
Adm2,0,0,0,0,0,0
Miox,0,0,0,0,0,0
Lmf2,18,12,17,20,19,13
Ncaph2,89,91,95,97,95,78
Sco2,1,1,0,3,1,0
Tymp,0,0,0,0,0,0
Odf3b,0,0,0,0,0,0
Klhdc7b,0,0,0,0,0,0
Syce3,0,0,0,0,0,0
Cpt1b,0,0,0,1,0,0
Gm44502,0,0,0,0,0,0
Chkb,2,5,2,3,6,9
C730034F03Rik,0,0,0,0,1,0
Mapk8ip2,0,0,0,0,0,0
Arsa,21,26,17,31,33,28
C230037L18Rik,2,3,1,1,2,3
Gm41381,0,0,0,0,0,0
Shank3,0,0,0,0,0,0
Gm15609,0,0,0,0,0,0
Acr,0,0,0,0,0,0
Rabl2,2,2,3,2,1,3
Gm18476,0,0,0,0,0,0
Syt10,0,0,0,0,0,0
ENSMUSG00002076482,0,0,0,0,0,0
Gm24415,0,0,0,0,0,0
Gm36330,0,0,0,0,0,0
Alg10b,132,117,134,115,111,122
Mir7648,0,0,0,0,0,0
Gm36480,0,0,0,0,0,0
Cpne8,0,0,0,0,0,0
Gm6746,0,0,0,0,0,0
Gm49541,0,0,0,0,0,0
Gm3861,0,0,0,0,0,0
Rpl31-ps8,2,2,2,1,1,3
Tcea1-ps1,1,1,0,3,2,0
Spn-ps,0,0,0,0,0,0
Gm36618,0,0,0,0,0,0
Kif21a,0,0,0,0,0,0
Gm49545,0,0,0,0,0,0
Gm18814,0,0,0,0,0,0
Gm7167,0,0,0,0,0,0
Abcd2,75,54,79,80,86,59
CN725425,0,0,0,0,0,0
Slc2a13,0,0,0,0,0,0
Gm15383,0,0,0,0,0,0
Gm15381,0,0,0,0,0,0
4933438A12Rik,0,0,0,0,0,0
Lrrk2,11,12,9,13,11,16
Gm15382,0,0,0,0,0,0
Smgc,0,0,0,0,0,0
Muc19,0,0,0,0,0,0
Gm18979,0,0,0,0,0,0
Gm3888,0,0,0,0,0,0
Cntn1,0,0,0,0,0,0
Gm26760,0,0,0,0,0,0
Pdzrn4,0,0,0,0,0,0
4930588J15Rik,0,0,0,0,0,0
Gm49418,0,0,0,0,0,0
Gm18815,0,0,0,0,0,0
Gm30085,0,0,0,0,0,0
Gm18685,0,0,0,0,0,0
Gm49420,0,0,0,0,0,0
Gm4335,0,1,0,0,0,1
Gxylt1,93,97,117,85,101,75
Yaf2,31,32,36,31,28,25
Gm26371,0,0,0,0,0,0
Zcrb1,46,56,53,37,58,53
Pphln1,130,153,164,146,120,154
Prickle1,0,0,0,1,1,0
Zfp42-ps1,0,0,0,0,0,0
Gm41386,0,0,0,0,0,0
Gm30339,0,0,0,0,0,0
Gm49445,0,0,0,0,0,0
9430014N10Rik,0,0,0,0,0,0
Gm30564,0,0,0,0,0,0
Adamts20,0,0,0,0,0,0
Pus7l,30,37,33,18,28,25
Irak4,28,38,43,33,34,37
Twf1,82,83,77,62,65,82
Tmem117,0,0,0,0,0,0
Gm25546,0,0,0,0,0,0
Gm23129,0,0,0,0,0,0
Nell2,0,0,0,0,0,0
1700129L04Rik,0,0,0,0,0,0
Gm24668,0,0,0,0,0,0
Dbx2,0,0,0,0,0,0
Gm8843,0,0,0,0,0,0
Gm49169,0,1,0,0,0,1
Gm6961,0,0,0,0,0,1
Gm8849,0,0,0,0,0,0
A130051J06Rik,0,2,0,2,0,2
Ano6,61,71,71,70,67,71
Gm49173,0,0,0,0,0,0
Gm17546,0,0,0,0,0,0
ENSMUSG00002075349,0,0,0,0,0,0
Gm49172,0,0,0,2,0,0
D030018L15Rik,0,0,0,0,0,0
2610037D02Rik,2,4,7,0,2,1
4833422M21Rik,0,0,0,0,0,0
Arid2,253,244,253,209,222,229
ENSMUSG00002075367,0,0,0,0,0,0
Scaf11,352,323,369,326,300,267
Gm41392,0,0,0,0,0,0
Slc38a1,372,395,404,447,358,370
Gm22045,0,0,0,0,0,0
Slc38a2,335,269,329,323,346,326
Gm38144,0,0,0,0,0,0
Gm8888,0,0,0,0,0,0
Rpl10a-ps3,0,0,0,0,0,0
Slc38a4,0,3,2,0,1,0
Gm32885,0,0,0,0,0,0
Amigo2,0,0,0,0,0,0
Pced1b,13,12,8,11,9,15
Gm4383,0,0,0,0,0,0
Gm49506,0,0,0,0,0,0
Rpap3,38,31,23,37,33,36
Endou,1,0,0,0,0,1
Rapgef3,3,5,3,4,6,5
Rapgef3os1,0,0,0,0,0,0
Rapgef3os2,0,0,0,0,0,0
Slc48a1,67,83,58,77,68,77
Hdac7,16,15,14,11,14,19
Vdr,5,5,6,5,4,7
Tmem106c,20,24,23,18,23,22
Col2a1,0,0,0,0,0,0
Senp1,90,97,90,111,118,110
Gm25668,0,0,0,0,0,0
Pfkm,25,25,22,15,19,24
Gm26513,0,0,0,0,1,0
Asb8,46,34,26,44,28,33
Ccdc184,0,0,0,0,0,0
Olfr288,0,0,0,0,0,0
Gm44579,0,0,0,0,0,0
Olfr287,0,0,0,0,0,0
Olfr286,0,0,0,0,0,0
H1f7,0,0,0,0,0,0
Zfp641,0,0,0,0,0,0
Olfr285,0,0,0,0,0,0
Olfr284,0,0,0,0,0,0
Olfr283,0,0,0,0,0,0
Gm49443,0,0,0,0,0,0
1700031M16Rik,0,0,0,0,0,0
Olfr282,0,0,0,0,0,0
Gm6979,0,0,0,0,0,0
Olfr281,0,0,0,0,0,0
OR5BS1P,0,0,0,0,0,0
Lalba,0,0,0,0,0,0
Olfr279,0,0,0,0,0,0
Olfr278-ps1,0,0,0,0,0,0
Kansl2,30,37,44,27,27,34
SNORA2C,0,0,0,0,0,0
Mir1291,0,1,0,0,1,1
Snora2b,0,0,1,1,1,1
Ccnt1,152,159,176,168,170,166
9330020H09Rik,0,0,0,1,2,1
Tex49,0,0,0,0,0,0
Adcy6,0,0,0,0,0,0
Gm29331,0,0,0,0,1,0
Cacnb3,0,0,0,0,0,1
Ddx23,136,138,125,119,139,124
Rnd1,29,31,18,37,36,38
Gm34152,0,0,0,0,0,0
Ccdc65,1,0,0,0,0,0
Fkbp11,11,6,5,13,7,5
Arf3,103,120,109,125,119,122
Wnt10b,1,0,3,1,3,6
Wnt1,0,0,0,0,0,0
Ddn,1,0,1,0,0,0
B130046B21Rik,0,0,0,0,0,0
Prkag1,52,68,57,59,56,69
Kmt2d,107,104,106,133,126,138
Gm49437,0,0,0,0,0,0
5730414N17Rik,0,0,0,0,0,0
Rhebl1,3,3,3,1,3,8
Dhh,0,0,0,0,0,0
Gm49442,0,0,0,0,0,0
Lmbr1l,9,16,4,9,11,10
Tuba1b,210,231,207,191,227,221
Gm49450,0,0,0,0,0,0
Gm41396,0,2,0,0,1,0
Gm49449,0,0,0,0,0,0
Tuba1a,21,26,12,25,16,12
4930578M01Rik,0,0,0,0,0,0
Gm8973,0,0,0,0,0,0
Tuba1c,81,75,90,63,84,79
Prph,0,0,0,0,0,0
Gm34284,0,0,0,0,0,0
Troap,12,19,25,18,19,17
Mir6960,0,0,0,0,1,0
C1ql4,0,0,0,0,0,0
Dnajc22,1,1,0,0,5,3
Spats2,37,37,48,34,31,31
Gm25183,0,0,0,0,0,0
Kcnh3,0,0,1,0,0,0
Mcrs1,17,31,30,25,15,32
1700120C14Rik,1,0,1,0,1,3
Gm49458,0,0,0,0,0,0
Gm25999,0,0,0,0,0,0
Fam186b,0,0,0,0,0,0
Prpf40b,10,8,17,12,6,14
Fmnl3,29,35,33,40,41,38
Gm49478,0,0,0,0,0,0
Gm22951,0,0,0,0,0,0
Tmbim6,246,269,259,306,281,325
Gm49483,0,0,0,0,0,0
Nckap5l,13,9,7,14,9,9
Nckap5los,0,0,0,0,0,0
Gm49484,0,0,0,0,0,0
Bcdin3d,3,8,3,10,4,5
Gm49485,0,0,0,0,0,0
Faim2,0,0,0,0,0,0
Gm5808,0,0,0,0,0,0
Aqp2,0,0,0,0,0,0
Aqp5,0,0,0,0,0,0
Aqp6,0,0,0,0,0,0
Racgap1,92,121,117,121,129,130
Asic1,0,0,0,0,0,0
Smarcd1,9,29,15,18,18,13
Gm17349,0,0,0,1,1,0
Gm34939,0,0,0,0,0,0
Gm17241,0,1,0,0,2,0
Gm16537,0,0,0,0,0,0
Gpd1,1,0,0,0,0,0
Cox14,12,15,6,8,12,12
Cers5,55,42,46,41,45,40
Gm17058,0,0,0,0,0,0
Lima1,24,25,33,26,19,29
Gm25897,0,0,0,0,0,0
Gm4468,1,1,0,0,0,0
Gm17057,0,0,0,0,0,0
Gm49494,0,0,0,0,0,0
Gm18095,0,0,0,1,0,0
Gm18890,0,0,0,0,0,0
Uqcrh-ps1,0,0,0,0,0,0
Gm49495,0,0,0,0,0,0
Gm20564,0,0,0,0,0,0
Fam186a,0,0,0,0,0,0
Gm21917,0,0,0,0,0,0
Larp4,286,273,272,222,209,205
2310068J16Rik,0,0,0,0,0,0
Dip2b,105,104,97,82,92,85
Gm49474,0,0,0,0,0,0
4930478M13Rik,0,0,0,0,0,0
Gm49475,0,0,0,0,0,0
Atf1,92,91,103,78,67,92
Tmprss12,0,0,0,0,0,0
Gm33666,0,0,0,0,0,0
Mettl7a1,19,11,22,22,12,4
Mettl7a3,0,0,0,0,0,0
Methig1,0,0,0,0,0,0
Mettl7a2,0,0,0,0,0,0
Higd1c,0,0,0,0,0,0
Slc11a2,17,14,10,23,31,13
Gm5475,0,0,0,0,0,0
5330439K02Rik,0,0,1,0,0,1
Letmd1,34,33,29,31,25,29
Csrnp2,7,4,4,5,8,7
Tfcp2,10,9,10,9,6,7
Pou6f1,0,0,0,0,0,0
Gm27209,0,0,0,0,0,0
Gm49492,0,0,0,0,0,0
1110013H19Rik,0,0,0,0,0,1
C330013E15Rik,0,0,0,0,1,2
Dazap2,290,295,248,272,275,254
Smagp,1,4,2,5,3,1
Bin2,103,76,107,93,92,83
Mir6961,0,0,0,0,0,0
Cela1,3,4,7,1,6,4
Galnt6,3,6,5,1,3,3
Galnt6os,0,0,0,0,0,0
I730030J21Rik,0,0,0,0,0,0
Slc4a8,0,2,0,2,0,2
Gm35569,0,0,0,0,0,0
Scn8a,0,0,0,0,0,0
Tmdd1,0,0,0,0,0,0
Fignl2,0,0,2,0,1,0
Ankrd33,0,0,0,0,0,0
Acvrl1,0,1,0,0,1,2
Gm16031,0,0,0,0,0,0
Acvr1b,11,12,15,8,15,19
Mir6962,0,0,0,0,0,0
A330009N23Rik,0,0,0,0,0,0
AU021063,0,0,0,0,0,0
Tamalin,2,1,1,0,1,2
Nr4a1,3,2,1,8,6,5
Atg101,15,20,12,21,17,19
Smim41,0,0,0,0,0,0
Gm49499,0,0,0,2,0,0
Gm35853,0,0,0,1,0,0
Krt80,3,1,0,0,3,1
Mir1941,0,0,0,0,0,0
Gm671,0,0,0,0,0,0
Gm49500,0,0,0,0,0,0
Krt7,0,0,0,0,0,1
Krt87,0,0,0,0,0,0
Krt88,0,0,0,0,0,0
Krt81,0,0,0,0,0,0
Krt86,0,0,0,0,0,0
Gm49501,0,0,0,0,0,0
Krt83,0,0,0,0,0,0
Gm49423,0,0,0,0,0,0
Gm49424,0,0,0,0,0,0
Gm49425,0,0,0,0,0,0
Krt84,0,0,0,0,0,0
Krt82,0,0,0,0,0,0
Krt90,0,0,0,0,0,0
ENSMUSG00002075773,0,0,0,0,0,0
Krt75,0,0,0,0,0,0
ENSMUSG00002076745,0,0,0,0,0,0
Gm5476,0,0,0,0,0,0
Gm5477,0,0,0,0,0,0
Gm49426,0,0,0,0,0,0
Gm5414,0,0,0,0,0,0
Gm17851,0,0,0,0,0,0
Gm5478,0,0,0,0,0,0
ENSMUSG00002075440,0,0,0,0,0,0
Gm53017,0,0,0,0,0,0
Krt6b,0,0,0,0,0,0
ENSMUSG00002075844,0,0,0,0,0,0
Krt6a,0,0,0,0,0,0
Gm49428,0,0,0,0,0,0
ENSMUSG00002075978,0,0,0,0,0,0
Krt5,0,0,0,0,0,0
ENSMUSG00002076431,0,0,0,0,0,0
Krt71,0,0,0,0,0,0
Krt74,0,0,0,0,0,0
Krt72,0,0,0,0,0,0
Krt73,0,0,0,0,0,0
Krt2,0,0,0,0,0,0
Krt1,0,0,0,0,0,0
Krt77,0,0,0,0,0,0
Krt76,0,0,0,0,0,0
ENSMUSG00002076101,0,0,0,0,0,0
Gm49434,0,0,0,0,0,0
Krt4,0,0,0,0,0,0
Krt79,0,0,0,0,0,0
Krt78,0,0,0,0,0,0
Krt8,0,0,0,0,0,0
Gm36026,0,0,0,0,0,0
Krt18,0,0,0,0,0,0
Eif4b,563,580,514,511,518,560
Tns2,0,1,0,0,0,0
Spryd3,11,13,6,19,16,17
Igfbp6,0,0,0,0,0,0
Soat2,2,3,1,4,3,3
Csad,2,1,3,2,3,2
Zfp740,62,69,73,73,80,84
Itgb7,13,18,17,16,18,23
Rarg,7,1,3,4,6,8
Gm9918,0,0,0,0,0,0
Mfsd5,9,12,19,15,17,16
Gm49479,0,0,0,0,0,0
Espl1,53,46,45,52,49,59
Gm49480,0,0,0,0,0,0
Pfdn5,63,65,50,51,49,62
Myg1,22,11,24,24,21,23
Aaas,46,66,54,58,67,56
Gm36246,0,0,0,0,0,0
Sp7,0,0,0,0,0,0
Sp1,190,192,234,240,223,192
Amhr2,0,0,0,0,0,0
Gm24128,0,0,0,0,0,0
Prr13,33,50,49,45,35,48
Pcbp2,359,366,352,353,392,347
ENSMUSG00002076508,0,0,0,0,0,0
Map3k12,0,1,0,0,3,2
Gm10337,0,0,0,0,0,0
Tarbp2,12,14,9,12,17,16
Npff,0,1,2,1,0,1
Gm28047,0,0,0,0,0,0
Atf7,53,58,81,77,67,59
Gm25141,0,0,0,0,0,0
Rpl39-ps,2,7,0,0,1,1
Gm4544,0,0,0,0,0,0
Atp5g2,18,16,13,16,24,15
Mir688,0,0,0,0,0,0
Calcoco1,7,3,3,7,2,9
Gm49473,0,0,0,0,0,0
Gm36560,0,0,0,0,0,0
Hoxc13,0,0,0,0,0,0
Hoxc12,0,0,0,0,0,0
Hotair,0,0,0,0,0,0
ENSMUSG00002075590,0,0,0,0,0,0
ENSMUSG00002075846,0,0,0,0,0,0
ENSMUSG00002076973,0,0,0,0,0,0
ENSMUSG00002076870,0,0,0,0,0,0
Hoxc11,0,0,0,0,0,0
Hoxc10,0,0,0,0,0,0
Hoxc5,0,0,0,0,0,0
Mir196a-2,0,0,0,0,0,0
Hoxc9,0,0,0,0,0,0
Hoxc8,0,0,0,0,0,0
Hoxc6,0,0,0,0,0,0
Mir615,0,0,0,0,0,0
Hoxc4,0,0,0,0,0,0
5730585A16Rik,0,0,0,0,0,0
Gm28876,0,0,0,0,0,0
Gm10830,0,0,0,0,0,0
Gm28265,0,0,0,0,0,0
D930007P13Rik,0,0,0,0,0,0
Gm49477,0,0,0,0,0,0
Smug1,12,17,9,10,14,10
Cbx5,459,450,469,460,468,446
Hnrnpa1,730,793,773,753,698,777
Nfe2,98,106,103,133,107,111
Copz1,145,144,127,148,130,133
Mir148b,0,0,0,0,0,0
Gm49482,0,0,0,0,0,0
Gpr84,8,8,10,9,10,14
Zfp385a,6,8,6,12,7,10
Itga5,33,37,46,50,42,35
Mir6963,0,0,0,0,0,0
Gm37322,0,0,0,0,0,0
Gtsf1,0,0,0,0,0,0
Gtsf2,0,0,0,0,0,0
Nckap1l,187,223,203,217,195,200
Pde1b,34,32,29,39,35,35
Ppp1r1a,0,0,0,0,0,0
Glycam1,0,0,0,0,0,0
Gm9108,0,0,0,0,0,0
Gm49272,0,0,0,0,0,0
Gm49273,0,0,0,0,0,0
Gm49274,0,0,0,0,0,0
Gm49275,0,0,0,0,0,0
Mucl1,0,0,0,0,0,0
Gm49491,0,0,0,0,0,0
Gm21178,0,0,0,0,0,0
ENSMUSG00002075939,0,0,0,0,0,0
Mucl2,0,0,0,0,0,0
ENSMUSG00002075092,0,0,0,0,0,0
Gm3749,0,0,0,0,0,0
Gm4111,0,0,0,0,0,0
Gm49504,0,0,0,0,0,0
ENSMUSG00002075353,0,0,0,0,0,0
Gm49505,0,0,0,0,0,0
Gm49507,0,0,0,0,0,0
Gm35974,0,0,0,0,0,0
Gm49508,0,0,0,0,0,0
Gm49509,0,0,0,0,0,0
Gm4116,0,0,0,0,0,0
Gm22598,0,0,0,0,0,0
Olfr161,0,0,0,0,0,0
Olfr162-ps1,0,0,0,0,0,0
Olfr163-ps1,0,0,0,0,0,0
Gm52946,0,0,0,0,0,0
Mefv,35,23,32,34,53,47
Tdgf1-ps1,0,0,0,0,0,0
Zfp263,36,41,55,40,52,52
Gm41409,0,0,0,0,0,0
ENSMUSG00000118410,1,0,1,0,0,0
Olfr15,0,0,0,0,0,0
Zfp174,1,2,0,1,2,1
Zfp597,15,21,17,26,17,17
Naa60,37,37,42,43,51,54
Gm20695,1,0,0,0,0,0
1700037C18Rik,0,2,0,3,6,2
Cluap1,4,9,9,6,14,8
